Begin Bates num from PRODUCTION,End Bates num from PRODUCTION,Tag: RFP 4,Tag: RFP 5,Tag: RFP 9,Tag: RFP 14,Tag: RFP 15,Tag: RFP 17,Tag: RFP 19,Tag: RFP 22,Tag: RFP 25,Tag: RFP 31,Tag: RFP 32,Tag: RFP 34,Tag: RFP 35,Tag: RFP 36,Tag: RFP 37,Tag: RFP 39,Tag: RFP 45,Tag: RFP 52,Tag: RFP 54,Tag: RFP 55,Tag: RFP 56
EXAMPLE_007493,EXAMPLE_007493,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007494,EXAMPLE_007494,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007495,EXAMPLE_007495,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007496,EXAMPLE_007497,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007498,EXAMPLE_007498,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007499,EXAMPLE_007499,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007500,EXAMPLE_007501,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007502,EXAMPLE_007502,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007503,EXAMPLE_007503,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007504,EXAMPLE_007504,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007505,EXAMPLE_007505,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007506,EXAMPLE_007506,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007507,EXAMPLE_007507,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007508,EXAMPLE_007508,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007509,EXAMPLE_007510,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007511,EXAMPLE_007512,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007513,EXAMPLE_007513,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007514,EXAMPLE_007514,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007515,EXAMPLE_007515,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007516,EXAMPLE_007516,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007517,EXAMPLE_007517,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007518,EXAMPLE_007518,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007519,EXAMPLE_007520,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007521,EXAMPLE_007521,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007522,EXAMPLE_007522,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007523,EXAMPLE_007523,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007524,EXAMPLE_007525,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007526,EXAMPLE_007526,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007527,EXAMPLE_007527,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007528,EXAMPLE_007529,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007530,EXAMPLE_007530,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007531,EXAMPLE_007531,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007532,EXAMPLE_007532,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007533,EXAMPLE_007533,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007534,EXAMPLE_007534,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007535,EXAMPLE_007535,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007536,EXAMPLE_007536,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007537,EXAMPLE_007537,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007538,EXAMPLE_007538,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007539,EXAMPLE_007541,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007542,EXAMPLE_007543,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007544,EXAMPLE_007545,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007546,EXAMPLE_007546,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007547,EXAMPLE_007547,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007548,EXAMPLE_007548,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007549,EXAMPLE_007549,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007550,EXAMPLE_007550,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007551,EXAMPLE_007551,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007552,EXAMPLE_007553,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007554,EXAMPLE_007554,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007555,EXAMPLE_007555,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007556,EXAMPLE_007556,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007557,EXAMPLE_007557,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007558,EXAMPLE_007558,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007559,EXAMPLE_007560,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007561,EXAMPLE_007561,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007562,EXAMPLE_007562,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007563,EXAMPLE_007564,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007565,EXAMPLE_007565,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007566,EXAMPLE_007566,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007567,EXAMPLE_007567,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007568,EXAMPLE_007568,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007569,EXAMPLE_007569,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007570,EXAMPLE_007571,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007572,EXAMPLE_007572,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007573,EXAMPLE_007573,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007574,EXAMPLE_007574,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007575,EXAMPLE_007575,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007576,EXAMPLE_007576,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007577,EXAMPLE_007577,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007578,EXAMPLE_007578,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007579,EXAMPLE_007579,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007580,EXAMPLE_007580,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007581,EXAMPLE_007581,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007582,EXAMPLE_007582,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007583,EXAMPLE_007583,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007584,EXAMPLE_007584,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007585,EXAMPLE_007585,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007586,EXAMPLE_007586,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007587,EXAMPLE_007588,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007589,EXAMPLE_007589,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007590,EXAMPLE_007590,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007591,EXAMPLE_007591,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007592,EXAMPLE_007592,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007593,EXAMPLE_007596,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007597,EXAMPLE_007599,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007600,EXAMPLE_007605,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007606,EXAMPLE_007609,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007610,EXAMPLE_007612,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007613,EXAMPLE_007616,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007617,EXAMPLE_007619,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007620,EXAMPLE_007626,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007627,EXAMPLE_007630,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007631,EXAMPLE_007634,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007635,EXAMPLE_007638,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007639,EXAMPLE_007641,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007642,EXAMPLE_007646,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007647,EXAMPLE_007650,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007651,EXAMPLE_007651,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007652,EXAMPLE_007654,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007655,EXAMPLE_007657,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007658,EXAMPLE_007660,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007661,EXAMPLE_007662,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007663,EXAMPLE_007665,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007666,EXAMPLE_007666,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007667,EXAMPLE_007669,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007670,EXAMPLE_007671,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007672,EXAMPLE_007673,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007674,EXAMPLE_007674,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007675,EXAMPLE_007675,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007676,EXAMPLE_007676,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007677,EXAMPLE_007677,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007678,EXAMPLE_007679,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007680,EXAMPLE_007681,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007682,EXAMPLE_007682,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007683,EXAMPLE_007685,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_008111,EXAMPLE_008131,,,,,,,,,,,,,,,,,,,,TRUE,
EXAMPLE_008132,EXAMPLE_008132,,,,,,,,,,,,,,,,,,,,TRUE,
EXAMPLE_008133,EXAMPLE_008154,,,,,,,,,,,,,,,,,,,,TRUE,
EXAMPLE_008274,EXAMPLE_008276,,,,,,,,,,,,,,,,,,,,,TRUE
EXAMPLE_008277,EXAMPLE_008292,,,,,,,,,,,,,,,,,,,,,TRUE
EXAMPLE_008293,EXAMPLE_008483,,,,,,,,,,,,,,,,,,,,,TRUE
EXAMPLE_008484,EXAMPLE_008552,,,,,,,,,,,,,,,,,,,,,TRUE
EXAMPLE_008553,EXAMPLE_008562,,,,,,,,,,,,,,,,,,,,,TRUE
EXAMPLE_008563,EXAMPLE_008564,,,,,,,,,,,,,,,,,,,,,TRUE
EXAMPLE_008565,EXAMPLE_008566,,,,,,,,,,,,,,,,,,,,,TRUE
EXAMPLE_008567,EXAMPLE_008569,,,,,,,,,,,,,,,,,,,,,TRUE
EXAMPLE_008570,EXAMPLE_008583,,,,,,,,,,,,,,,,,,,,,TRUE
EXAMPLE_008584,EXAMPLE_008584,,,,,,,,,,,,,,,,,,,,,TRUE
EXAMPLE_005674,EXAMPLE_005675,,,,,,,,TRUE,,,,,TRUE,,,,,,,,TRUE
EXAMPLE_008585,EXAMPLE_008586,,,,,,,,,,,,,,,,,,,,,TRUE
EXAMPLE_008587,EXAMPLE_008627,,,,,,,,,,,,,,,,,,,,,TRUE
EXAMPLE_008628,EXAMPLE_008628,,,,,,,,,,,,,,,,,,,,,TRUE
EXAMPLE_008629,EXAMPLE_008631,,,,,,,,,,,,,,,,,,,,,TRUE
EXAMPLE_008632,EXAMPLE_008634,,,,,,,,,,,,,,,,,,,,,TRUE
EXAMPLE_008635,EXAMPLE_008644,,,,,,,,,,,,,,,,,,,,,TRUE
EXAMPLE_008645,EXAMPLE_008649,,,,,,,,,,,,,,,,,,,,,TRUE
EXAMPLE_005676,EXAMPLE_005676,,,,,,,,TRUE,,,,,TRUE,,,,,,,,TRUE
EXAMPLE_008650,EXAMPLE_008652,,,,,,,,,,,,,,,,,,,,,TRUE
EXAMPLE_008653,EXAMPLE_008657,,,,,,,,,,,,,,,,,,,,,TRUE
EXAMPLE_008658,EXAMPLE_008672,,,,,,,,,,,,,,,,,,,,,TRUE
EXAMPLE_008673,EXAMPLE_008690,,,,,,,,,,,,,,,,,,,,,TRUE
EXAMPLE_008691,EXAMPLE_008694,,,,,,,,,,,,,,,,,,,,,TRUE
EXAMPLE_008695,EXAMPLE_008698,,,,,,,,,,,,,,,,,,,,,TRUE
EXAMPLE_008699,EXAMPLE_008702,,,,,,,,,,,,,,,,,,,,,TRUE
EXAMPLE_008703,EXAMPLE_008706,,,,,,,,,,,,,,,,,,,,,TRUE
EXAMPLE_008707,EXAMPLE_008712,,,,,,,,,,,,,,,,,,,,,TRUE
EXAMPLE_008713,EXAMPLE_008727,,,,,,,,,,,,,,,,,,,,,TRUE
EXAMPLE_008728,EXAMPLE_008728,,,,,,,,,,,,,,,,,,,,,TRUE
EXAMPLE_004203,EXAMPLE_004203,TRUE,,,,,,,,,,,,,,,,,,,,
EXAMPLE_004204,EXAMPLE_004209,TRUE,,,,,,,,,,,,,,,,,,,,
EXAMPLE_004210,EXAMPLE_004210,TRUE,,,,,,,,,,,,,,,,,,,,
EXAMPLE_004211,EXAMPLE_004216,TRUE,,,,,,,,,,,,,,,,,,,,
EXAMPLE_004217,EXAMPLE_004217,TRUE,,,,,,,,,,,,,,,,,,,,
EXAMPLE_008731,EXAMPLE_008731,,,,,,,,,,,,,,,,,,,,,
EXAMPLE_004218,EXAMPLE_004220,TRUE,,,TRUE,,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,TRUE,,
EXAMPLE_004221,EXAMPLE_004221,TRUE,,,TRUE,,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,TRUE,,
EXAMPLE_004222,EXAMPLE_004224,TRUE,,,TRUE,,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,TRUE,,
EXAMPLE_004225,EXAMPLE_004225,TRUE,,,TRUE,,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,TRUE,,
EXAMPLE_004226,EXAMPLE_004228,TRUE,,,TRUE,,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,TRUE,,
EXAMPLE_004229,EXAMPLE_004229,TRUE,,,,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,TRUE,,
EXAMPLE_004230,EXAMPLE_004231,TRUE,,,,,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,TRUE,,
EXAMPLE_004232,EXAMPLE_004234,TRUE,,,,,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,TRUE,,
EXAMPLE_004235,EXAMPLE_004236,TRUE,,,,,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,TRUE,,
EXAMPLE_004237,EXAMPLE_004239,TRUE,,,,,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,TRUE,,
EXAMPLE_004240,EXAMPLE_004241,TRUE,,,,,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,TRUE,,
EXAMPLE_004242,EXAMPLE_004242,TRUE,,,,,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,TRUE,,
EXAMPLE_004243,EXAMPLE_004243,TRUE,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,TRUE,,
EXAMPLE_004244,EXAMPLE_004244,TRUE,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,TRUE,,,,,TRUE,,
EXAMPLE_004245,EXAMPLE_004246,TRUE,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,TRUE,,,,,TRUE,,
EXAMPLE_004247,EXAMPLE_004248,TRUE,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,TRUE,,,,,TRUE,,
EXAMPLE_004249,EXAMPLE_004251,TRUE,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,TRUE,,,,,,,TRUE,,
EXAMPLE_004252,EXAMPLE_004253,TRUE,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,TRUE,,,,,,,TRUE,,
EXAMPLE_004254,EXAMPLE_004255,TRUE,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,TRUE,,,,,,,TRUE,,
EXAMPLE_004256,EXAMPLE_004258,TRUE,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,TRUE,,,,,,,TRUE,,
EXAMPLE_004259,EXAMPLE_004260,TRUE,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,TRUE,,,,,,,TRUE,,
EXAMPLE_004261,EXAMPLE_004261,TRUE,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,TRUE,,,,TRUE,,,TRUE,,
EXAMPLE_004262,EXAMPLE_004266,TRUE,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,TRUE,,,,,,,TRUE,,
EXAMPLE_004267,EXAMPLE_004267,TRUE,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,TRUE,,
EXAMPLE_004268,EXAMPLE_004268,TRUE,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,TRUE,,
EXAMPLE_004269,EXAMPLE_004269,TRUE,,,,,,,,,,,,,,,,,,,,
EXAMPLE_004270,EXAMPLE_004378,TRUE,,,,,,,,,,,,,,,,,,,,
EXAMPLE_004379,EXAMPLE_004379,TRUE,,,,,,,,,,,,,,,,,,,,
EXAMPLE_004380,EXAMPLE_004488,TRUE,,,,,,,,,,,,,,,,,,,,
EXAMPLE_004489,EXAMPLE_004532,TRUE,,,,,,,,,,,,,,,,,,,,
EXAMPLE_004533,EXAMPLE_004533,TRUE,,,,,,,,,,,,,,,,,,,,
EXAMPLE_004534,EXAMPLE_004536,TRUE,,,,,,,,,,,,,,,,,,,,
EXAMPLE_004537,EXAMPLE_004537,TRUE,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_004538,EXAMPLE_004540,TRUE,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_004541,EXAMPLE_004541,TRUE,,,,,,,,,,,,,,,,,,,,
EXAMPLE_004542,EXAMPLE_004545,TRUE,,,,,,,,,,,,,,,,,,,,
EXAMPLE_004546,EXAMPLE_004546,TRUE,,,,,,,,,,,,,,,,,,,,
EXAMPLE_004547,EXAMPLE_004550,TRUE,,,,,,,,,,,,,,,,,,,,
EXAMPLE_004551,EXAMPLE_004551,TRUE,,,,,,,,,,,,,,,,,,,,
EXAMPLE_004552,EXAMPLE_004555,TRUE,,,,,,,,,,,,,,,,,,,,
EXAMPLE_004556,EXAMPLE_004557,TRUE,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,TRUE,,
EXAMPLE_004558,EXAMPLE_004558,TRUE,TRUE,,,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,TRUE,,
EXAMPLE_004559,EXAMPLE_004561,TRUE,TRUE,,,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,TRUE,,
EXAMPLE_004562,EXAMPLE_004562,TRUE,,,,,,,,,,,,,,,,,,,,
EXAMPLE_004563,EXAMPLE_004568,TRUE,,,,,,,,,,,,,,,,,,,,
EXAMPLE_004569,EXAMPLE_004569,TRUE,,,,,,,,,,,,,,,,,,,,
EXAMPLE_005058,EXAMPLE_005059,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,TRUE,,
EXAMPLE_004570,EXAMPLE_004570,TRUE,,,,,,,,,,,,,TRUE,,,,,,,
EXAMPLE_004571,EXAMPLE_004573,TRUE,,,,,,,,,,,,,TRUE,,,,,,,
EXAMPLE_004574,EXAMPLE_004574,TRUE,,,,TRUE,,,,,,,,,,,,,,,,
EXAMPLE_005120,EXAMPLE_005122,,,,,TRUE,,,,,,,,,,,,,,,,
EXAMPLE_004575,EXAMPLE_004575,TRUE,,,,,,,,,,,,,,,,,,,,
EXAMPLE_004576,EXAMPLE_004581,TRUE,,,,,,,,,,,,,,,,,,,,
EXAMPLE_004582,EXAMPLE_004587,TRUE,,,,,,,,,,,,,,,,,,,,
EXAMPLE_004588,EXAMPLE_004594,TRUE,,,,,,,,,,,,,,,,,,,,
EXAMPLE_004595,EXAMPLE_004600,TRUE,,,,,,,,,,,,,,,,,,,,
EXAMPLE_004601,EXAMPLE_004609,TRUE,,,,,,,,,,,,,,,,,,,,
EXAMPLE_007686,EXAMPLE_007686,,,,,,,,,,,,,,TRUE,,,,,,,
EXAMPLE_007687,EXAMPLE_007689,,,,,,,,,,,,,,TRUE,,,,,,,
EXAMPLE_005123,EXAMPLE_005123,,,,,TRUE,,,,,,,,TRUE,,,,,,,,
EXAMPLE_005124,EXAMPLE_005126,,,,,TRUE,,,,,,,,,,,,,,,,
EXAMPLE_005127,EXAMPLE_005128,,,,,TRUE,,,,,,,,,,,,,,,,
EXAMPLE_005129,EXAMPLE_005130,,,,,TRUE,,,,,,,,,,,,,,,,
EXAMPLE_005131,EXAMPLE_005132,,,,,TRUE,,,,,,,,,,,,,,,,
EXAMPLE_004610,EXAMPLE_004611,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,TRUE,,
EXAMPLE_004612,EXAMPLE_004612,TRUE,,,TRUE,,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,TRUE,,
EXAMPLE_005060,EXAMPLE_005061,,,,TRUE,,TRUE,TRUE,TRUE,,,,,,,,,,,TRUE,,
EXAMPLE_005062,EXAMPLE_005063,,,,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,TRUE,,
EXAMPLE_005064,EXAMPLE_005064,,,,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,TRUE,,
EXAMPLE_004613,EXAMPLE_004614,TRUE,TRUE,,TRUE,,TRUE,TRUE,,,,,,,,,,,,TRUE,,
EXAMPLE_004615,EXAMPLE_004615,TRUE,,,,,,,,,,,,,,,,,,,,
EXAMPLE_004616,EXAMPLE_004618,TRUE,,,,,,,,,,,,,,,,,,,,
EXAMPLE_004619,EXAMPLE_004621,TRUE,,,,,,,,,,,,,,,,,,,,
EXAMPLE_004622,EXAMPLE_004624,TRUE,,,,,,,,,,,,,,,,,,,,
EXAMPLE_004625,EXAMPLE_004629,TRUE,,,,,,,,,,,,,,,,,,,,
EXAMPLE_005065,EXAMPLE_005066,,,,TRUE,,,,,,,,,,,,,,,,,
EXAMPLE_005067,EXAMPLE_005067,,,,TRUE,,,TRUE,,,,,,,,,,,,TRUE,,
EXAMPLE_005068,EXAMPLE_005071,,,,TRUE,,,TRUE,,,,,,,,,,,,TRUE,,
EXAMPLE_004630,EXAMPLE_004630,TRUE,,,,TRUE,TRUE,TRUE,TRUE,,,,,,,TRUE,,,,TRUE,,
EXAMPLE_004631,EXAMPLE_004631,TRUE,,,,TRUE,TRUE,TRUE,TRUE,,,,,,,TRUE,,,,TRUE,,
EXAMPLE_004632,EXAMPLE_004633,TRUE,,,,TRUE,TRUE,TRUE,TRUE,,,,,,,TRUE,,,,TRUE,,
EXAMPLE_004634,EXAMPLE_004634,TRUE,,,,TRUE,TRUE,TRUE,TRUE,,,,,,,TRUE,,,,TRUE,,
EXAMPLE_004635,EXAMPLE_004635,TRUE,,,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,,TRUE,,,,TRUE,,
EXAMPLE_004636,EXAMPLE_004638,TRUE,,,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,,TRUE,,,,TRUE,,
EXAMPLE_004639,EXAMPLE_004639,TRUE,,,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,,TRUE,,,,TRUE,,
EXAMPLE_004640,EXAMPLE_004642,TRUE,,,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,,TRUE,,,,TRUE,,
EXAMPLE_004643,EXAMPLE_004644,TRUE,,,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,,TRUE,,,,TRUE,,
EXAMPLE_004645,EXAMPLE_004645,TRUE,,,,TRUE,TRUE,TRUE,TRUE,,,,,,,TRUE,,,,TRUE,,
EXAMPLE_004646,EXAMPLE_004647,TRUE,,,,TRUE,TRUE,TRUE,TRUE,,,,,,,TRUE,,,,TRUE,,
EXAMPLE_004648,EXAMPLE_004648,TRUE,,,,TRUE,TRUE,TRUE,TRUE,,,,,,,TRUE,,,,TRUE,,
EXAMPLE_004649,EXAMPLE_004650,TRUE,,,,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,TRUE,,,,TRUE,,
EXAMPLE_004651,EXAMPLE_004652,TRUE,,,,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,TRUE,,,,TRUE,,
EXAMPLE_004653,EXAMPLE_004653,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,TRUE,,,,,,,,
EXAMPLE_004654,EXAMPLE_004656,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,TRUE,,,,,,,,
EXAMPLE_004657,EXAMPLE_004657,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,TRUE,,,,,,TRUE,,
EXAMPLE_004658,EXAMPLE_004660,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,TRUE,,,,,,TRUE,,
EXAMPLE_004661,EXAMPLE_004662,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,TRUE,,,,,,TRUE,,
EXAMPLE_004663,EXAMPLE_004663,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,TRUE,TRUE,,,,,,,
EXAMPLE_004664,EXAMPLE_004664,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,TRUE,TRUE,,,,,,,
EXAMPLE_004665,EXAMPLE_004665,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,TRUE,,,,,,TRUE,,
EXAMPLE_004666,EXAMPLE_004666,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,TRUE,,,,,,TRUE,,
EXAMPLE_004667,EXAMPLE_004669,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,TRUE,,,,,,TRUE,,
